frame.time_relative
58.172337000
59.019626000
60.019767000
60.378533000
60.378960000
60.379609000
60.382633000
60.382981000
60.760981000
60.761030000
61.028423000
62.020290000
63.021659000
64.021819000
65.021630000
65.384898000
65.421625000
65.422240000
65.422889000
65.458235000
65.461559000
65.461900000
65.462005000
65.462088000
65.462177000
65.462239000
65.494292000
65.494641000
65.760357000
65.760479000
66.023420000
67.021647000
68.021610000
68.171819000
68.172288000
69.021921000
69.664289000
69.684728000
70.023347000
70.555441000
70.759826000
70.759941000
